YearsCodePro,JobSatisfaction,CodingLanguageNum,OfficeStackAsyncNum,OpSysProfessionalNum,NEWCollabToolsNum,WorkExp,DatabaseNum,PlatformNum,OfficeStackSyncNum,avg_score,ConvertedCompYearly,LogComp,Full-time Employment,Age_encoded,EdLevel_encoded,RemoteWork_encoded,Continent_encoded
10.0,0,3.0,3.0,1.0,2.0,10.0,2.0,1.0,1.0,3.125,163573.0,12.005014652855916,1,1,1,2,3
22.0,2,3.0,2.0,2.0,3.0,29.0,3.0,4.0,5.0,2.875,350000.0,12.765688433465597,1,2,6,2,3
8.0,0,8.0,5.0,7.0,7.0,8.0,0.0,0.0,3.0,3.0,149900.0,11.917723684090689,1,2,2,2,3
6.0,2,4.0,2.0,4.0,4.0,6.0,0.0,0.0,2.0,2.625,193314.0,12.17207108885416,1,1,1,2,3
29.0,0,5.0,1.0,1.0,1.0,29.0,1.0,0.0,3.0,3.625,148000.0,11.904967552746252,1,3,1,0,3
4.0,1,11.0,2.0,0.0,7.0,4.0,6.0,1.0,1.0,4.0,37325.0,10.52741862240739,1,1,2,0,2
23.0,0,4.0,0.0,1.0,3.0,23.0,1.0,1.0,3.0,3.5,110000.0,11.608235644774552,1,3,1,1,3
25.0,2,2.0,1.0,2.0,2.0,25.0,2.0,1.0,2.0,2.5,107000.0,11.580584113444043,1,3,1,2,3
28.0,0,1.0,1.0,1.0,0.0,39.0,0.0,0.0,1.0,3.25,170000.0,12.0435537160324,1,4,1,0,3
10.0,1,9.0,4.0,6.0,7.0,10.0,3.0,4.0,8.0,3.875,81000.0,11.302204433654577,1,2,0,0,3
10.0,2,2.0,3.0,1.0,2.0,12.0,2.0,1.0,3.0,2.75,312276.0,12.651642691134644,1,2,4,2,3
5.0,0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,3.5,53545.0,10.888277700834976,1,1,2,0,2
18.0,2,16.0,2.0,4.0,1.0,18.0,2.0,2.0,4.0,2.0,78207.0,11.267114436593754,1,2,1,2,2
3.0,1,2.0,3.0,1.0,1.0,12.0,2.0,3.0,4.0,3.75,99311.0,11.506011619326117,1,2,1,0,2
8.0,0,4.0,6.0,1.0,2.0,8.0,3.0,1.0,4.0,3.5,89222.0,11.398882924929552,1,2,4,2,3
6.0,0,1.0,2.0,3.0,1.0,5.0,0.0,0.0,2.0,3.25,46049.0,10.737461325921066,1,1,2,0,2
0.5,0,5.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,3.25,65000.0,11.082142548877776,1,1,6,2,3
26.0,1,7.0,4.0,1.0,2.0,26.0,2.0,1.0,2.0,3.75,165000.0,12.013700752882718,1,3,4,0,3
14.0,0,3.0,2.0,1.0,1.0,14.0,2.0,0.0,4.0,3.25,69030.0,11.142296471697522,1,2,1,0,2
10.0,0,5.0,0.0,4.0,4.0,10.0,2.0,2.0,4.0,3.0,56188.0,10.9364584899508,1,1,0,0,4
4.0,2,5.0,2.0,3.0,6.0,4.0,2.0,1.0,2.0,2.875,96381.0,11.476064365737097,1,1,2,2,2
7.0,0,3.0,5.0,2.0,4.0,8.0,3.0,4.0,4.0,3.0,148792.0,11.910304636494963,1,1,2,2,2
6.0,2,5.0,4.0,2.0,5.0,6.0,0.0,1.0,4.0,2.75,82000.0,11.314474526246393,1,0,1,0,3
40.0,0,6.0,2.0,4.0,4.0,41.0,5.0,4.0,3.0,3.125,148703.0,11.909706307093426,1,4,1,0,3
13.0,2,3.0,3.0,1.0,3.0,15.0,6.0,2.0,3.0,2.0,40493.0,10.60888439864999,1,2,6,2,5
12.0,2,7.0,5.0,3.0,5.0,12.0,9.0,4.0,3.0,2.625,91026.0,11.418900458976148,1,1,1,0,2
10.0,0,5.0,6.0,3.0,4.0,10.0,4.0,2.0,4.0,3.375,160000.0,11.982929094215963,1,1,2,2,3
17.0,0,9.0,5.0,2.0,1.0,18.0,11.0,5.0,3.0,3.125,85672.0,11.358281330080713,1,2,1,0,2
10.0,2,5.0,1.0,0.0,3.0,14.0,2.0,2.0,5.0,2.75,120224.0,11.697111948373696,1,1,1,0,3
10.0,2,4.0,4.0,2.0,1.0,10.0,1.0,1.0,2.0,2.75,280000.0,12.542544882151386,1,1,1,2,3
3.0,2,7.0,0.0,4.0,7.0,3.0,3.0,3.0,1.0,2.375,15171.0,9.627140989748092,0,1,6,1,3
3.0,0,7.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,3.125,69740.0,11.15252932022964,1,0,1,0,4
7.0,0,9.0,2.0,2.0,8.0,7.0,5.0,1.0,4.0,3.5,195000.0,12.180754837545884,1,1,6,0,3
33.0,0,3.0,2.0,1.0,3.0,38.0,1.0,0.0,3.0,3.125,86906.0,11.372582353749166,1,4,4,0,2
3.0,1,4.0,3.0,1.0,1.0,13.0,3.0,1.0,2.0,4.125,160000.0,11.982929094215963,1,2,2,0,3
4.0,2,1.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,2.625,73713.0,11.20793445339581,1,1,1,0,2
12.0,0,8.0,4.0,1.0,4.0,19.0,3.0,3.0,5.0,3.25,88138.0,11.386659046965397,1,2,2,2,2
6.0,0,8.0,2.0,1.0,3.0,6.0,1.0,1.0,3.0,3.125,120000.0,11.695247021764184,1,1,0,2,3
7.0,1,9.0,2.0,6.0,1.0,7.0,8.0,2.0,8.0,4.0,32127.0,10.377452077068984,1,1,6,2,2
20.0,1,10.0,3.0,1.0,4.0,20.0,3.0,1.0,6.0,4.125,190000.0,12.154779351142624,1,2,1,2,3
8.0,0,5.0,1.0,3.0,0.0,14.0,2.0,3.0,3.0,3.125,180000.0,12.100712129872347,1,1,1,0,3
17.0,1,13.0,2.0,7.0,2.0,20.0,2.0,2.0,12.0,4.25,28711.0,10.265035603577836,0,2,4,2,2
20.0,1,5.0,1.0,1.0,4.0,20.0,3.0,1.0,5.0,4.125,57994.0,10.968094835901551,0,2,1,2,3
7.0,2,1.0,1.0,1.0,3.0,7.0,0.0,1.0,3.0,2.5,140000.0,11.84939770159144,1,1,4,0,3
3.0,1,4.0,3.0,2.0,2.0,6.0,1.0,1.0,6.0,4.25,150000.0,11.918390573078392,1,1,2,2,3
29.0,0,5.0,0.0,2.0,6.0,36.0,2.0,1.0,2.0,3.5,100000.0,11.512925464970229,1,4,1,0,3
7.0,0,9.0,2.0,3.0,2.0,11.0,2.0,3.0,2.0,3.125,200000.0,12.206072645530174,1,1,2,2,3
7.0,0,3.0,3.0,1.0,2.0,7.0,2.0,1.0,1.0,3.5,140000.0,11.84939770159144,1,1,1,0,3
16.0,0,5.0,1.0,1.0,2.0,23.0,2.0,0.0,4.0,3.125,81000.0,11.302204433654577,1,2,6,2,3
15.0,1,6.0,2.0,1.0,8.0,15.0,1.0,0.0,2.0,3.875,520000.0,13.16158409055761,1,2,6,2,3
8.0,2,6.0,4.0,1.0,1.0,8.0,4.0,1.0,3.0,2.625,135000.0,11.813030057420567,1,1,1,2,3
6.0,0,4.0,2.0,1.0,1.0,6.0,0.0,0.0,4.0,3.625,270000.0,12.506177237980513,1,1,2,0,3
12.0,0,6.0,4.0,1.0,2.0,10.0,4.0,1.0,2.0,3.625,300000.0,12.611537753638338,1,2,2,2,3
8.0,0,6.0,3.0,2.0,2.0,8.0,2.0,1.0,5.0,3.375,27185.0,10.21042062958002,1,1,2,2,6
9.0,0,1.0,1.0,2.0,3.0,9.0,0.0,1.0,3.0,3.0,74963.0,11.224749937456188,0,2,2,2,2
12.0,1,12.0,1.0,2.0,3.0,15.0,5.0,3.0,2.0,3.75,90000.0,11.407564949312402,1,1,6,0,3
12.0,1,3.0,1.0,1.0,2.0,14.0,2.0,2.0,2.0,3.75,95000.0,11.461632170582678,1,2,1,0,5
3.0,0,8.0,3.0,2.0,6.0,3.0,3.0,4.0,2.0,3.375,102000.0,11.532728092266408,1,0,1,0,3
2.0,0,9.0,2.0,1.0,7.0,2.0,2.0,1.0,4.0,3.375,94000.0,11.451050061252142,1,4,2,0,3
5.0,0,7.0,4.0,1.0,1.0,11.0,2.0,2.0,4.0,3.125,80690.0,11.298369930842552,1,1,2,0,2
8.0,0,4.0,7.0,1.0,3.0,8.0,0.0,1.0,4.0,3.625,150000.0,11.918390573078392,1,1,1,0,3
5.0,0,4.0,2.0,1.0,3.0,5.0,4.0,0.0,1.0,3.375,110000.0,11.608235644774552,1,1,1,0,3
24.0,0,4.0,3.0,1.0,1.0,24.0,1.0,2.0,4.0,3.125,95190.0,11.46363017324535,1,3,1,2,4
6.0,0,4.0,0.0,2.0,2.0,6.0,1.0,1.0,2.0,3.625,275541.0,12.526491716829138,1,1,1,0,2
2.0,1,6.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,3.75,89222.0,11.398882924929552,1,0,1,2,3
2.0,1,16.0,1.0,3.0,7.0,2.0,3.0,3.0,4.0,4.0,53545.0,10.888277700834976,0,0,6,2,2
7.0,2,4.0,6.0,1.0,4.0,12.0,4.0,4.0,5.0,2.5,90009.0,11.407664944312735,1,1,1,1,4
2.0,2,4.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,2.25,113500.0,11.639558115903595,1,1,1,2,3
12.0,0,3.0,6.0,2.0,1.0,17.0,3.0,2.0,8.0,3.625,84983.0,11.350206515469786,1,2,1,2,4
17.0,0,6.0,4.0,5.0,2.0,17.0,7.0,7.0,6.0,3.625,180000.0,12.100712129872347,1,2,1,2,3
30.0,0,5.0,1.0,1.0,1.0,30.0,2.0,1.0,3.0,3.5,140000.0,11.84939770159144,1,3,1,2,3
3.0,1,3.0,2.0,3.0,1.0,4.0,3.0,2.0,0.0,3.75,1200.0,7.090076835776092,1,1,4,2,5
6.0,1,6.0,2.0,0.0,2.0,25.0,4.0,6.0,3.0,4.875,130000.0,11.77528972943772,1,3,2,0,3
3.0,1,5.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,4.375,63000.0,11.05089000537367,1,3,1,0,3
13.0,2,2.0,2.0,1.0,4.0,13.0,1.0,1.0,2.0,2.375,250000.0,12.429216196844385,1,2,2,2,3
18.0,1,12.0,2.0,2.0,3.0,18.0,3.0,1.0,2.0,3.875,225000.0,12.323855681186558,1,2,0,2,3
23.0,0,1.0,2.0,3.0,1.0,23.0,0.0,0.0,3.0,3.375,148966.0,11.911473370969308,1,3,2,0,2
0.5,0,13.0,2.0,2.0,6.0,1.0,4.0,4.0,2.0,3.5,82500.0,11.320553572322773,1,0,1,0,3
10.0,1,7.0,2.0,5.0,2.0,10.0,5.0,2.0,3.0,3.875,185000.0,12.128111104060462,1,2,1,2,3
2.0,2,4.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.5,90000.0,11.407564949312402,1,0,1,2,3
8.0,0,4.0,3.0,2.0,2.0,8.0,2.0,4.0,3.0,3.375,122023.0,11.71196483053703,0,1,6,2,2
11.0,2,11.0,6.0,5.0,5.0,12.0,5.0,2.0,5.0,2.75,175000.0,12.072541252905651,1,1,0,2,3
20.0,2,6.0,3.0,1.0,4.0,20.0,2.0,3.0,3.0,2.375,115000.0,11.652687407345388,1,2,1,2,3
12.0,1,2.0,5.0,1.0,1.0,12.0,4.0,6.0,4.0,4.0,220000.0,12.301382825334498,1,1,6,2,3
12.0,1,3.0,5.0,1.0,6.0,15.0,0.0,1.0,4.0,3.875,220000.0,12.301382825334498,1,2,1,0,3
10.0,2,6.0,3.0,1.0,10.0,10.0,4.0,1.0,5.0,2.75,150000.0,11.918390573078392,1,1,2,2,3
4.0,1,5.0,3.0,1.0,1.0,19.0,2.0,2.0,4.0,3.75,115000.0,11.652687407345388,1,2,6,0,3
17.0,1,5.0,4.0,1.0,3.0,17.0,4.0,3.0,3.0,3.875,200000.0,12.206072645530174,1,2,1,2,3
7.0,0,7.0,2.0,0.0,2.0,7.0,3.0,2.0,3.0,3.5,120000.0,11.695247021764184,1,1,1,0,3
4.0,2,5.0,6.0,1.0,2.0,4.0,6.0,5.0,3.0,1.625,145000.0,11.884489021402713,1,1,1,2,3
12.0,2,4.0,1.0,1.0,2.0,19.0,3.0,1.0,2.0,2.625,114395.0,11.64741265067898,0,2,6,0,1
5.0,0,2.0,0.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,20000.0,9.903487552536127,1,1,1,2,5
7.0,0,5.0,1.0,1.0,4.0,7.0,0.0,1.0,5.0,3.375,150000.0,11.918390573078392,1,1,1,2,3
3.0,2,8.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,2.5,173793.0,12.065620214822806,1,1,1,0,2
6.0,2,5.0,5.0,1.0,5.0,6.0,0.0,1.0,6.0,2.875,23371.0,10.059251216519025,1,0,6,2,6
8.0,0,6.0,2.0,3.0,5.0,8.0,3.0,1.0,2.0,3.0,150000.0,11.918390573078392,1,1,1,2,3
4.0,0,8.0,2.0,1.0,3.0,4.0,4.0,2.0,5.0,3.25,165000.0,12.013700752882718,1,1,1,2,3
16.0,0,4.0,6.0,4.0,3.0,16.0,2.0,2.0,7.0,3.25,107090.0,11.58142488139492,1,2,2,0,2
13.0,0,13.0,3.0,0.0,15.0,13.0,9.0,5.0,6.0,3.25,1717.0,7.448333860897476,1,2,2,2,3
1.0,0,8.0,4.0,2.0,1.0,1.0,6.0,4.0,2.0,3.625,39662.0,10.588148829445776,1,0,1,1,4
2.0,0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.375,81931.0,11.31363270860269,1,0,2,2,2
4.0,2,5.0,3.0,1.0,4.0,4.0,6.0,4.0,7.0,2.375,82994.0,11.32652359500912,1,1,2,2,2
8.0,2,7.0,2.0,5.0,9.0,9.0,4.0,0.0,8.0,2.75,6575.0,8.791029857045965,1,1,1,0,1
3.0,0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,5.0,3.25,30431.0,10.323217104657996,1,1,1,2,6
7.0,1,7.0,3.0,1.0,5.0,7.0,2.0,0.0,4.0,3.875,89222.0,11.398882924929552,1,1,1,2,3
3.0,0,7.0,5.0,3.0,4.0,3.0,7.0,5.0,3.0,3.125,85000.0,11.350406535472452,1,1,1,1,3
24.0,0,11.0,5.0,3.0,5.0,28.0,4.0,2.0,6.0,3.625,225000.0,12.323855681186558,1,3,2,2,3
7.0,0,5.0,2.0,2.0,4.0,7.0,2.0,2.0,1.0,3.0,172000.0,12.05524975579559,1,1,2,0,3
25.0,0,4.0,3.0,2.0,3.0,26.0,1.0,2.0,4.0,3.0,175000.0,12.072541252905651,1,3,0,2,5
8.0,0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,4.0,3.5,220000.0,12.301382825334498,1,2,6,2,3
14.0,2,4.0,2.0,2.0,3.0,18.0,4.0,1.0,9.0,2.75,83000.0,11.326595886778737,1,2,6,0,3
5.0,0,5.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,3.25,89000.0,11.396391648714276,1,1,0,2,3
6.0,0,5.0,5.0,4.0,3.0,7.0,1.0,3.0,1.0,3.0,200000.0,12.206072645530174,1,1,1,2,3
13.0,1,17.0,6.0,3.0,8.0,10.0,7.0,2.0,5.0,3.875,69048.0,11.142557193899494,1,1,6,2,2
6.0,2,8.0,3.0,1.0,6.0,5.0,0.0,2.0,1.0,2.5,140000.0,11.84939770159144,1,1,1,2,3
4.0,0,8.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,3.625,13187.0,9.4869867748077,1,0,6,0,6
16.0,0,3.0,4.0,1.0,2.0,16.0,3.0,0.0,1.0,3.625,200000.0,12.206072645530174,1,2,1,0,3
6.0,2,10.0,1.0,4.0,9.0,6.0,3.0,6.0,4.0,1.75,55000.0,10.915088464214609,1,1,0,0,3
4.0,2,6.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,2.5,71000.0,11.170435156023451,1,1,1,2,3
23.0,2,4.0,2.0,2.0,2.0,23.0,0.0,1.0,5.0,2.625,142013.0,11.863673881688792,1,2,2,0,6
16.0,0,8.0,2.0,1.0,2.0,16.0,2.0,1.0,3.0,3.5,85000.0,11.350406535472452,1,2,1,2,5
5.0,0,5.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,3.125,59481.0,10.993412212806671,1,1,0,2,3
12.0,2,4.0,2.0,1.0,3.0,17.0,2.0,4.0,4.0,2.5,200000.0,12.206072645530174,1,2,1,2,3
12.0,2,4.0,3.0,2.0,4.0,12.0,0.0,0.0,2.0,2.125,63956.0,11.06595062590531,1,2,2,2,5
22.0,2,4.0,4.0,2.0,4.0,23.0,3.0,1.0,3.0,2.75,139000.0,11.842229212112828,1,2,1,2,3
8.0,1,8.0,3.0,4.0,4.0,12.0,9.0,4.0,4.0,4.125,69608.0,11.15063478224586,1,2,4,0,2
3.0,2,6.0,2.0,1.0,7.0,3.0,4.0,3.0,3.0,2.25,140000.0,11.84939770159144,1,1,1,2,3
9.0,2,5.0,1.0,1.0,1.0,9.0,4.0,4.0,4.0,2.875,12173.0,9.406975663409597,1,1,1,0,6
2.0,0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,3.125,43010.0,10.669187925777782,1,1,1,0,1
10.0,1,6.0,3.0,1.0,3.0,10.0,6.0,2.0,5.0,4.125,250000.0,12.429216196844385,1,1,1,2,3
10.0,0,3.0,3.0,1.0,4.0,13.0,1.0,3.0,5.0,3.5,145000.0,11.884489021402713,1,2,1,0,3
7.0,0,4.0,2.0,2.0,2.0,12.0,2.0,0.0,1.0,3.25,145000.0,11.884489021402713,1,1,1,2,3
10.0,0,5.0,3.0,1.0,4.0,10.0,1.0,1.0,3.0,3.5,36937.0,10.516969037677818,1,1,1,2,1
2.0,1,4.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,4.0,11767.0,9.37305428246393,1,1,1,2,6
3.0,0,6.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,45000.0,10.714417768752456,1,1,0,1,3
12.0,0,6.0,3.0,1.0,2.0,12.0,2.0,1.0,3.0,3.0,92939.0,11.439698642951216,1,2,1,0,3
1.0,1,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.875,250000.0,12.429216196844385,1,0,2,0,3
16.0,1,4.0,2.0,1.0,3.0,20.0,1.0,1.0,1.0,3.875,168000.0,12.031719258385396,1,2,1,2,3
17.0,0,6.0,6.0,3.0,1.0,18.0,5.0,1.0,4.0,3.0,74351.0,11.216552401696978,1,3,1,0,3
13.0,0,3.0,1.0,1.0,2.0,13.0,2.0,1.0,2.0,3.125,89240.0,11.399084648546468,1,1,1,2,4
10.0,2,5.0,3.0,1.0,3.0,12.0,5.0,7.0,1.0,2.625,180000.0,12.100712129872347,1,1,1,0,3
3.0,1,12.0,3.0,2.0,8.0,5.0,4.0,3.0,4.0,4.125,85000.0,11.350406535472452,1,1,1,2,3
10.0,0,8.0,2.0,2.0,3.0,10.0,3.0,0.0,8.0,3.0,40575.0,10.610907392382792,1,1,2,2,6
7.0,1,4.0,3.0,1.0,1.0,7.0,1.0,1.0,3.0,4.0,160000.0,11.982929094215963,1,1,1,2,3
6.0,1,2.0,3.0,1.0,1.0,16.0,1.0,0.0,2.0,4.25,191000.0,12.160028707028768,1,2,1,2,3
2.0,0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,48562.0,10.790596611046704,1,0,1,1,4
8.0,2,15.0,3.0,5.0,4.0,8.0,3.0,3.0,4.0,2.875,20618.0,9.93391975965633,1,1,6,0,6
11.0,0,5.0,0.0,4.0,5.0,11.0,2.0,1.0,4.0,3.25,66104.0,11.09898453838102,1,1,1,1,4
5.0,0,3.0,2.0,1.0,3.0,5.0,0.0,1.0,3.0,3.0,16230.0,9.694616660508636,1,1,6,2,6
3.0,0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.5,90000.0,11.407564949312402,1,0,1,0,3
10.0,0,4.0,2.0,2.0,3.0,10.0,1.0,2.0,3.0,3.125,92545.0,11.435450291690817,1,1,1,0,4
6.0,0,7.0,6.0,1.0,8.0,6.0,2.0,2.0,5.0,3.125,68403.0,11.133171962297958,1,1,6,0,3
20.0,2,6.0,4.0,3.0,3.0,20.0,5.0,2.0,3.0,2.75,68403.0,11.133171962297958,1,2,0,2,3
5.0,0,6.0,1.0,2.0,3.0,9.0,4.0,2.0,1.0,3.25,46594.0,10.749227056459247,1,1,2,2,1
1.0,1,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,3.875,85000.0,11.350406535472452,1,0,1,0,3
7.0,0,12.0,2.0,9.0,6.0,10.0,10.0,7.0,9.0,3.625,96657.0,11.478923908294211,1,1,6,2,3
6.0,2,6.0,2.0,2.0,3.0,11.0,3.0,4.0,3.0,2.625,59494.0,10.993630746112858,1,1,1,0,4
5.0,2,11.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,2.625,50178.0,10.82333196260958,1,1,1,0,1
5.0,1,4.0,4.0,1.0,1.0,5.0,2.0,2.0,1.0,3.875,120000.0,11.695247021764184,1,1,1,1,3
8.0,0,4.0,2.0,1.0,2.0,8.0,1.0,1.0,4.0,3.0,68748.0,11.13820292419658,0,1,1,0,4
3.0,1,7.0,3.0,5.0,6.0,3.0,5.0,4.0,7.0,4.0,17473.0,9.76841211133904,1,1,1,0,1
18.0,2,10.0,0.0,4.0,2.0,24.0,1.0,3.0,1.0,2.375,93000.0,11.440354772135391,1,2,6,0,3
23.0,2,7.0,4.0,1.0,4.0,23.0,7.0,6.0,4.0,2.625,300000.0,12.611537753638338,1,2,0,2,3
1.0,0,5.0,4.0,1.0,5.0,2.0,7.0,4.0,6.0,3.375,20000.0,9.903487552536127,1,0,1,2,0
30.0,0,6.0,5.0,6.0,3.0,30.0,6.0,7.0,4.0,3.375,275000.0,12.524526376648708,1,3,6,2,3
7.0,0,9.0,4.0,2.0,5.0,7.0,2.0,2.0,7.0,3.25,183000.0,12.117241431823558,1,1,1,0,3
11.0,1,8.0,3.0,1.0,6.0,11.0,1.0,2.0,2.0,3.875,105766.0,11.568984385700205,1,1,1,2,4
20.0,0,5.0,3.0,0.0,3.0,5.0,2.0,1.0,2.0,3.25,13608.0,9.518413134075695,1,3,6,2,6
8.0,0,8.0,4.0,1.0,3.0,8.0,2.0,0.0,3.0,3.625,170000.0,12.0435537160324,1,1,2,0,3
11.0,0,2.0,1.0,2.0,1.0,11.0,1.0,0.0,0.0,3.0,11.0,2.3978952727983707,1,1,1,1,1
10.0,0,4.0,3.0,2.0,3.0,7.0,0.0,0.0,3.0,3.5,26657.0,10.190807059268902,1,1,2,0,1
5.0,2,5.0,4.0,1.0,5.0,19.0,8.0,6.0,4.0,2.125,130000.0,11.77528972943772,1,2,5,2,3
18.0,0,3.0,3.0,1.0,2.0,18.0,2.0,1.0,4.0,3.5,142123.0,11.864448158834213,1,2,1,0,4
24.0,2,5.0,2.0,1.0,2.0,25.0,0.0,1.0,2.0,2.5,300000.0,12.611537753638338,1,3,1,2,3
9.0,2,1.0,3.0,1.0,1.0,9.0,2.0,1.0,2.0,2.875,194801.0,12.179733803647622,1,1,1,0,3
27.0,0,6.0,0.0,3.0,2.0,32.0,2.0,3.0,3.0,3.625,130115.0,11.776173953780743,1,3,5,2,3
2.0,0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.125,13431.0,9.505320746909074,1,0,1,1,5
20.0,0,2.0,0.0,1.0,4.0,25.0,1.0,2.0,2.0,3.125,58899.0,10.98357939156686,0,3,1,0,5
4.0,0,8.0,4.0,1.0,3.0,4.0,2.0,2.0,6.0,3.625,110000.0,11.608235644774552,1,1,1,2,3
1.0,0,7.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,3.125,30614.0,10.329212699651652,1,0,1,1,1
10.0,2,3.0,4.0,2.0,5.0,10.0,3.0,1.0,3.0,2.75,53866.0,10.894254760086811,1,2,6,1,1
8.0,2,2.0,1.0,4.0,2.0,8.0,2.0,1.0,2.0,2.875,74963.0,11.224749937456188,1,1,2,0,2
4.0,1,6.0,3.0,0.0,1.0,5.0,2.0,2.0,3.0,4.25,96657.0,11.478923908294211,1,1,1,2,3
5.0,1,3.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,3.75,46273.0,10.742313916626546,0,1,1,2,4
15.0,1,2.0,1.0,2.0,3.0,16.0,0.0,0.0,1.0,4.125,85935.0,11.361346475510787,1,2,4,0,4
15.0,0,4.0,2.0,2.0,5.0,15.0,1.0,0.0,1.0,3.0,199000.0,12.201060103706627,1,2,1,1,3
3.0,0,5.0,1.0,4.0,6.0,3.0,0.0,0.0,0.0,3.375,35172.0,10.468005590498892,1,1,1,1,1
11.0,0,12.0,1.0,5.0,7.0,12.0,6.0,3.0,2.0,3.0,260000.0,12.468436909997664,1,2,1,0,3
5.0,2,3.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,1.875,155000.0,11.951180395901384,1,1,1,2,3
6.0,1,6.0,4.0,3.0,3.0,6.0,1.0,1.0,5.0,4.375,53545.0,10.888277700834976,1,0,6,2,2
25.0,0,3.0,3.0,2.0,2.0,30.0,0.0,0.0,1.0,3.375,89222.0,11.398882924929552,1,3,2,0,3
11.0,1,6.0,2.0,3.0,1.0,11.0,1.0,1.0,3.0,4.125,59494.0,10.993630746112858,1,1,1,0,4
4.0,0,5.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,3.5,32989.0,10.40392945154738,1,1,6,2,6
20.0,0,4.0,1.0,1.0,1.0,21.0,2.0,5.0,2.0,3.125,92545.0,11.435450291690817,1,2,6,2,4
4.0,2,7.0,1.0,1.0,6.0,5.0,3.0,2.0,4.0,2.75,100000.0,11.512925464970229,1,1,1,2,3
7.0,0,6.0,1.0,2.0,4.0,9.0,2.0,2.0,5.0,3.25,95000.0,11.461632170582678,1,1,1,2,3
8.0,0,4.0,1.0,0.0,2.0,8.0,3.0,1.0,2.0,3.375,104092.0,11.553030402466533,1,1,1,2,3
7.0,1,9.0,3.0,3.0,2.0,7.0,5.0,1.0,2.0,4.0,49815.0,10.816071422478956,1,1,6,1,3
15.0,1,9.0,1.0,1.0,7.0,15.0,2.0,6.0,3.0,4.625,135000.0,11.813030057420567,1,2,1,0,3
2.0,0,6.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,18000.0,9.798127036878302,1,1,1,2,3
0.5,0,8.0,6.0,3.0,2.0,1.0,1.0,9.0,7.0,3.375,48328.0,10.785766381818576,1,2,1,2,3
4.0,2,1.0,1.0,1.0,5.0,5.0,3.0,1.0,4.0,2.75,90000.0,11.407564949312402,1,0,1,2,6
8.0,1,5.0,2.0,0.0,4.0,8.0,3.0,3.0,1.0,3.75,150000.0,11.918390573078392,1,2,1,0,3
6.0,1,7.0,5.0,1.0,6.0,10.0,5.0,7.0,5.0,4.0,230000.0,12.345834587905332,1,1,1,2,3
21.0,0,25.0,8.0,8.0,7.0,21.0,4.0,10.0,9.0,3.0,210000.0,12.254862809699606,1,2,2,2,3
1.0,1,4.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,14607.0,9.589256144850811,1,0,5,2,6
12.0,1,7.0,4.0,2.0,3.0,15.0,6.0,2.0,4.0,4.125,50000.0,10.819778284410283,1,1,5,2,3
4.0,2,8.0,5.0,1.0,3.0,4.0,2.0,1.0,2.0,2.25,150000.0,11.918390573078392,1,1,1,0,3
3.0,0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,42836.0,10.665134149520766,1,1,1,2,1
2.0,1,2.0,1.0,1.0,3.0,2.0,2.0,0.0,4.0,4.25,65000.0,11.082142548877776,1,1,1,2,3
4.0,1,1.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,3.875,52790.0,10.874077057817662,1,1,1,0,3
3.0,2,6.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,2.625,125000.0,11.736069016284436,1,0,3,2,3
